rid,winningTime,ncond,class,age,decimalPrice,isFav,outHandicap,RPR,OR,TR,runners,res_win
406440,73.98,2,5,2,0.0384615384615384,0.0,2.54135893648449,49.0,74.67707319605019,7.0,11.0,0.0
406441,72.71,2,5,6,0.1666666666666666,0.0,2.54135893648449,77.0,69.0,54.0,9.0,1.0
406441,72.71,2,5,6,0.1666666666666666,0.0,2.54135893648449,73.0,69.0,50.0,9.0,0.0
406441,72.71,2,5,5,0.2222222222222222,1.0,2.54135893648449,67.0,68.0,41.0,9.0,0.0
406441,72.71,2,5,5,0.125,0.0,2.54135893648449,57.0,62.0,31.0,9.0,0.0
406441,72.71,2,5,7,0.0196078431372549,0.0,2.54135893648449,41.0,65.0,10.0,9.0,0.0
406442,71.69,2,3,8,0.2222222222222222,1.0,2.54135893648449,101.0,89.0,73.0,13.0,1.0
406442,71.69,2,3,6,0.0833333333333333,0.0,2.54135893648449,90.0,85.0,60.0,13.0,0.0
406442,71.69,2,3,4,0.0588235294117647,0.0,2.54135893648449,86.0,86.0,55.0,13.0,0.0
406442,71.69,2,3,6,0.2,0.0,2.54135893648449,89.0,91.0,58.0,13.0,0.0
406442,71.69,2,3,5,0.0526315789473684,0.0,2.54135893648449,86.0,90.0,53.0,13.0,0.0
406442,71.69,2,3,5,0.0526315789473684,0.0,2.54135893648449,81.0,91.0,47.0,13.0,0.0
406442,71.69,2,3,7,0.024390243902439,0.0,2.54135893648449,71.0,85.0,36.0,13.0,0.0
406442,71.69,2,3,4,0.0909090909090909,0.0,2.54135893648449,70.0,88.0,34.0,13.0,0.0
406442,71.69,2,3,8,0.2222222222222222,1.0,2.54135893648449,57.0,87.0,18.0,13.0,0.0
406443,72.91,2,6,3,0.1333333333333333,0.0,2.54135893648449,65.0,56.0,59.0,10.0,1.0
406443,72.91,2,6,3,0.25,1.0,2.54135893648449,58.0,53.0,50.0,10.0,0.0
406443,72.91,2,6,3,0.1666666666666666,0.0,2.54135893648449,43.0,55.0,29.0,10.0,0.0
406443,72.91,2,6,3,0.024390243902439,0.0,2.54135893648449,25.0,55.0,5.0,10.0,0.0
406444,98.15,2,4,3,0.0769230769230769,0.0,2.54135893648449,84.0,81.0,81.0,13.0,1.0
406444,98.15,2,4,3,0.2222222222222222,1.0,2.54135893648449,81.0,80.0,75.0,13.0,0.0
406444,98.15,2,4,3,0.0434782608695652,0.0,2.54135893648449,82.0,84.0,75.0,13.0,0.0
406444,98.15,2,4,3,0.0196078431372549,0.0,2.54135893648449,72.0,80.0,63.0,13.0,0.0
406444,98.15,2,4,3,0.0294117647058823,0.0,2.54135893648449,64.0,77.0,54.0,13.0,0.0
406444,98.15,2,4,3,0.2222222222222222,1.0,2.54135893648449,67.0,83.0,56.0,13.0,0.0
406444,98.15,2,4,3,0.0196078431372549,0.0,2.54135893648449,54.0,74.0,41.0,13.0,0.0
406445,128.67,2,5,3,0.4444444444444444,1.0,2.54135893648449,88.0,74.67707319605019,57.0,12.0,1.0
406445,128.67,2,5,3,0.2857142857142857,0.0,2.54135893648449,83.0,81.0,53.0,12.0,0.0
406445,128.67,2,5,3,0.0294117647058823,0.0,2.54135893648449,72.0,74.67707319605019,42.0,12.0,0.0
406445,128.67,2,5,3,0.0039840637450199,0.0,2.54135893648449,59.0,74.67707319605019,28.0,12.0,0.0
406445,128.67,2,5,3,0.0666666666666666,0.0,2.54135893648449,60.0,74.67707319605019,29.0,12.0,0.0
406445,128.67,2,5,4,0.0039840637450199,0.0,2.54135893648449,53.0,74.67707319605019,24.0,12.0,0.0
406445,128.67,2,5,3,0.0049751243781094,0.0,2.54135893648449,43.0,74.67707319605019,11.0,12.0,0.0
406445,128.67,2,5,3,0.0196078431372549,0.0,2.54135893648449,41.0,74.67707319605019,9.0,12.0,0.0
406445,128.67,2,5,3,0.1,0.0,2.54135893648449,33.0,74.67707319605019,1.0,12.0,0.0
406446,129.0,2,5,3,0.1538461538461538,0.0,2.54135893648449,84.0,74.67707319605019,54.0,10.0,1.0
406446,129.0,2,5,3,0.2307692307692307,0.0,2.54135893648449,81.0,74.67707319605019,51.0,10.0,0.0
406446,129.0,2,5,3,0.3076923076923077,1.0,2.54135893648449,76.0,74.67707319605019,46.0,10.0,0.0
406446,129.0,2,5,3,0.0588235294117647,0.0,2.54135893648449,82.0,74.67707319605019,52.0,10.0,0.0
406446,129.0,2,5,3,0.1818181818181818,0.0,2.54135893648449,66.0,74.67707319605019,35.0,10.0,0.0
406446,129.0,2,5,3,0.0434782608695652,0.0,2.54135893648449,70.0,74.67707319605019,39.0,10.0,0.0
406446,129.0,2,5,3,0.0039840637450199,0.0,2.54135893648449,64.0,74.67707319605019,33.0,10.0,0.0
406446,129.0,2,5,3,0.0066225165562913,0.0,2.54135893648449,58.0,74.67707319605019,27.0,10.0,0.0
406446,129.0,2,5,3,0.0066225165562913,0.0,2.54135893648449,56.0,74.67707319605019,25.0,10.0,0.0
406447,153.68,2,5,4,0.1111111111111111,0.0,2.54135893648449,80.0,73.0,43.0,10.0,1.0
406447,153.68,2,5,7,0.0833333333333333,0.0,2.54135893648449,71.0,67.0,34.0,10.0,0.0
406447,153.68,2,5,4,0.3809523809523809,1.0,2.54135893648449,75.0,73.0,38.0,10.0,0.0
406447,153.68,2,5,5,0.1666666666666666,0.0,2.54135893648449,73.0,72.0,35.0,10.0,0.0
406447,153.68,2,5,5,0.0196078431372549,0.0,2.54135893648449,68.0,69.0,30.0,10.0,0.0
406447,153.68,2,5,10,0.0149253731343283,0.0,2.54135893648449,66.0,70.0,27.0,10.0,0.0
406447,153.68,2,5,4,0.0588235294117647,0.0,2.54135893648449,63.0,68.0,24.0,10.0,0.0
406447,153.68,2,5,8,0.0588235294117647,0.0,2.54135893648449,60.0,74.0,18.0,10.0,0.0
406448,187.27,2,5,3,0.5454545454545454,1.0,2.54135893648449,81.0,71.0,75.0,7.0,1.0
406448,187.27,2,5,3,0.2307692307692307,0.0,2.54135893648449,68.0,64.0,64.0,7.0,0.0
406448,187.27,2,5,3,0.0099009900990099,0.0,2.54135893648449,63.0,63.0,58.0,7.0,0.0
406448,187.27,2,5,3,0.0196078431372549,0.0,2.54135893648449,51.0,52.0,45.0,7.0,0.0
406448,187.27,2,5,3,0.1538461538461538,0.0,2.54135893648449,58.0,60.0,51.0,7.0,0.0
406448,187.27,2,5,3,0.0769230769230769,0.0,2.54135893648449,63.0,66.0,56.0,7.0,0.0
406448,187.27,2,5,3,0.0833333333333333,0.0,2.54135893648449,39.0,67.0,19.0,7.0,0.0
406449,59.5,2,6,3,0.2222222222222222,0.0,2.54135893648449,53.0,48.0,34.0,7.0,1.0
406449,59.5,2,6,3,0.3333333333333333,1.0,2.54135893648449,47.0,56.0,27.0,7.0,0.0
406449,59.5,2,6,3,0.1111111111111111,0.0,2.54135893648449,35.0,54.0,14.0,7.0,0.0
406449,59.5,2,6,3,0.1538461538461538,0.0,2.54135893648449,30.0,51.0,8.0,7.0,0.0
406450,58.8,2,6,5,0.1052631578947368,0.0,1.0,53.0,46.0,46.0,9.0,1.0
406450,58.8,2,6,7,0.2857142857142857,1.0,2.54135893648449,50.0,50.0,42.0,9.0,0.0
406450,58.8,2,6,6,0.1818181818181818,0.0,1.0,40.0,46.0,31.0,9.0,0.0
406450,58.8,2,6,5,0.1111111111111111,0.0,2.54135893648449,38.0,52.0,28.0,9.0,0.0
406450,58.8,2,6,4,0.0588235294117647,0.0,1.0,27.0,46.0,17.0,9.0,0.0
406450,58.8,2,6,11,0.0294117647058823,0.0,1.0,24.0,46.0,14.0,9.0,0.0
406450,58.8,2,6,5,0.1818181818181818,0.0,2.54135893648449,26.0,49.0,15.0,9.0,0.0
406450,58.8,2,6,9,0.1428571428571428,0.0,2.54135893648449,13.0,47.0,1.0,9.0,0.0
406451,70.0,2,6,5,0.4444444444444444,1.0,2.54135893648449,59.0,53.0,49.0,5.0,1.0
406451,70.0,2,6,4,0.0384615384615384,0.0,2.54135893648449,44.0,45.0,31.0,5.0,0.0
406451,70.0,2,6,6,0.4,0.0,2.54135893648449,45.0,53.0,30.0,5.0,0.0
406452,83.7,2,6,9,0.2173913043478261,0.0,2.54135893648449,59.0,55.0,34.0,9.0,1.0
406452,83.7,2,6,4,0.1818181818181818,0.0,2.54135893648449,54.0,55.0,28.0,9.0,0.0
406452,83.7,2,6,4,0.1111111111111111,0.0,2.54135893648449,48.0,51.0,21.0,9.0,0.0
406452,83.7,2,6,4,0.0909090909090909,0.0,2.54135893648449,39.0,51.0,11.0,9.0,0.0
406452,83.7,2,6,7,0.0909090909090909,0.0,2.54135893648449,35.0,49.0,7.0,9.0,0.0
406452,83.7,2,6,4,0.25,1.0,2.54135893648449,36.0,53.0,7.0,9.0,0.0
406453,103.8,2,6,4,0.1428571428571428,0.0,2.54135893648449,56.0,49.0,20.0,10.0,1.0
406453,103.8,2,6,4,0.0434782608695652,0.0,2.54135893648449,55.0,50.0,18.0,10.0,0.0
406453,103.8,2,6,5,0.0476190476190476,0.0,2.54135893648449,56.0,53.0,18.0,10.0,0.0
406453,103.8,2,6,4,0.0526315789473684,0.0,2.54135893648449,53.0,56.0,13.0,10.0,0.0
406453,103.8,2,6,4,0.125,0.0,2.54135893648449,48.0,53.0,7.0,10.0,0.0
406453,103.8,2,6,8,0.4761904761904762,1.0,2.54135893648449,52.0,60.0,10.0,10.0,0.0
406454,101.6,2,6,3,0.0833333333333333,0.0,2.54135893648449,65.0,55.0,61.0,12.0,1.0
406454,101.6,2,6,3,0.1333333333333333,0.0,2.54135893648449,58.0,53.0,51.0,12.0,0.0
406454,101.6,2,6,3,0.1333333333333333,0.0,2.54135893648449,44.0,49.0,34.0,12.0,0.0
406454,101.6,2,6,3,0.0294117647058823,0.0,2.54135893648449,47.0,54.0,36.0,12.0,0.0
406454,101.6,2,6,3,0.0434782608695652,0.0,2.54135893648449,44.0,52.0,32.0,12.0,0.0
406454,101.6,2,6,3,0.0909090909090909,0.0,2.54135893648449,36.0,53.0,20.0,12.0,0.0
406454,101.6,2,6,3,0.0196078431372549,0.0,2.54135893648449,34.0,53.0,18.0,12.0,0.0
406454,101.6,2,6,3,0.1666666666666666,0.0,2.54135893648449,25.0,54.0,5.0,12.0,0.0
406455,125.2,2,6,4,0.25,0.0,2.54135893648449,57.0,47.0,32.0,11.0,1.0
406455,125.2,2,6,5,0.1176470588235294,0.0,2.54135893648449,55.0,51.0,28.0,11.0,0.0
406455,125.2,2,6,4,0.2857142857142857,1.0,2.54135893648449,51.0,51.0,24.0,11.0,0.0
406455,125.2,2,6,4,0.0294117647058823,0.0,1.0,45.0,46.0,18.0,11.0,0.0
406455,125.2,2,6,5,0.0149253731343283,0.0,1.0,37.0,46.0,9.0,11.0,0.0
406456,150.3,2,6,4,0.3333333333333333,1.0,2.54135893648449,57.0,46.0,27.0,10.0,1.0
406456,150.3,2,6,4,0.1666666666666666,0.0,2.54135893648449,55.0,52.0,23.0,10.0,0.0
406456,150.3,2,6,5,0.2857142857142857,0.0,2.54135893648449,48.0,47.0,15.0,10.0,0.0
406456,150.3,2,6,11,0.0384615384615384,0.0,1.0,45.0,46.0,11.0,10.0,0.0
406456,150.3,2,6,4,0.0588235294117647,0.0,1.0,44.0,46.0,10.0,10.0,0.0
406456,150.3,2,6,4,0.0833333333333333,0.0,2.54135893648449,45.0,51.0,10.0,10.0,0.0
406456,150.3,2,6,4,0.024390243902439,0.0,2.54135893648449,41.0,48.0,6.0,10.0,0.0
406456,150.3,2,6,9,0.0294117647058823,0.0,2.54135893648449,41.0,49.0,5.0,10.0,0.0
406457,152.8,2,6,3,0.5555555555555556,1.0,2.54135893648449,55.0,49.0,15.0,12.0,1.0
406457,152.8,2,6,3,0.024390243902439,0.0,2.54135893648449,57.0,53.0,16.0,12.0,0.0
406457,152.8,2,6,3,0.1333333333333333,0.0,2.54135893648449,57.0,55.0,15.0,12.0,0.0
406457,152.8,2,6,3,0.0769230769230769,0.0,2.54135893648449,52.0,51.0,10.0,12.0,0.0
406457,152.8,2,6,3,0.0384615384615384,0.0,2.54135893648449,53.0,55.0,10.0,12.0,0.0
406457,152.8,2,6,3,0.024390243902439,0.0,2.54135893648449,46.0,50.0,2.0,12.0,0.0
406457,152.8,2,6,3,0.2,0.0,2.54135893648449,50.0,55.0,2.0,12.0,0.0
406458,89.32,1,5,2,0.2222222222222222,0.0,2.54135893648449,74.0,74.67707319605019,60.0,4.0,1.0
406458,89.32,1,5,2,0.7142857142857143,1.0,2.54135893648449,65.0,74.67707319605019,46.0,4.0,0.0
406458,89.32,1,5,2,0.1,0.0,2.54135893648449,58.0,74.67707319605019,41.0,4.0,0.0
406458,89.32,1,5,2,0.0434782608695652,0.0,2.54135893648449,57.0,74.67707319605019,39.0,4.0,0.0
406459,88.27,1,5,4,0.4545454545454545,1.0,2.54135893648449,74.0,63.0,58.0,7.0,1.0
406459,88.27,1,5,5,0.1666666666666666,0.0,2.54135893648449,66.0,61.0,50.0,7.0,0.0
406459,88.27,1,5,4,0.0833333333333333,0.0,2.54135893648449,65.0,62.0,48.0,7.0,0.0
406459,88.27,1,5,4,0.0476190476190476,0.0,2.54135893648449,67.0,69.0,50.0,7.0,0.0
406459,88.27,1,5,6,0.0588235294117647,0.0,2.54135893648449,59.0,67.0,41.0,7.0,0.0
406459,88.27,1,5,7,0.0588235294117647,0.0,2.54135893648449,42.0,56.0,23.0,7.0,0.0
406460,60.33,1,5,3,0.5789473684210527,1.0,2.54135893648449,74.0,77.0,41.0,5.0,1.0
406460,60.33,1,5,3,0.0294117647058823,0.0,2.54135893648449,62.0,74.67707319605019,28.0,5.0,0.0
406460,60.33,1,5,4,0.125,0.0,2.54135893648449,56.0,67.0,25.0,5.0,0.0
406460,60.33,1,5,4,0.0149253731343283,0.0,2.54135893648449,59.0,74.67707319605019,28.0,5.0,0.0
406461,59.89,1,6,3,0.6000000000000001,1.0,2.54135893648449,76.0,67.0,64.0,7.0,1.0
406461,59.89,1,6,3,0.0769230769230769,0.0,2.54135893648449,62.0,58.0,52.0,7.0,0.0
406461,59.89,1,6,3,0.0833333333333333,0.0,2.54135893648449,48.0,61.0,36.0,7.0,0.0
406461,59.89,1,6,3,0.0526315789473684,0.0,2.54135893648449,40.0,54.0,27.0,7.0,0.0
406461,59.89,1,6,3,0.0294117647058823,0.0,2.54135893648449,25.0,56.0,10.0,7.0,0.0
406462,59.1,1,5,5,0.2380952380952381,1.0,2.54135893648449,78.0,65.0,69.0,7.0,1.0
406462,59.1,1,5,6,0.1428571428571428,0.0,2.54135893648449,62.0,61.0,52.0,7.0,0.0
406462,59.1,1,5,9,0.1538461538461538,0.0,2.54135893648449,59.0,64.0,48.0,7.0,0.0
406462,59.1,1,5,10,0.0384615384615384,0.0,2.54135893648449,56.0,69.0,44.0,7.0,0.0
406462,59.1,1,5,4,0.1176470588235294,0.0,2.54135893648449,50.0,65.0,38.0,7.0,0.0
406463,161.9,1,5,6,0.0588235294117647,0.0,2.54135893648449,69.0,61.0,61.0,8.0,1.0
406463,161.9,1,5,5,0.3333333333333333,1.0,2.54135893648449,69.0,63.0,60.0,8.0,0.0
406463,161.9,1,5,7,0.0666666666666666,0.0,2.54135893648449,73.0,68.0,63.0,8.0,0.0
406463,161.9,1,5,4,0.1666666666666666,0.0,2.54135893648449,72.0,68.0,62.0,8.0,0.0
406463,161.9,1,5,8,0.1333333333333333,0.0,2.54135893648449,64.0,63.0,52.0,8.0,0.0
406463,161.9,1,5,10,0.0476190476190476,0.0,2.54135893648449,67.0,68.0,54.0,8.0,0.0
406464,101.63,1,6,3,0.2857142857142857,0.0,2.54135893648449,68.0,63.0,59.0,7.0,1.0
406464,101.63,1,6,3,0.1428571428571428,0.0,2.54135893648449,61.0,60.0,52.0,7.0,0.0
406464,101.63,1,6,3,0.1818181818181818,0.0,2.54135893648449,65.0,65.0,55.0,7.0,0.0
406464,101.63,1,6,3,0.0769230769230769,0.0,2.54135893648449,47.0,57.0,34.0,7.0,0.0
406465,101.26,1,6,5,0.1666666666666666,0.0,2.54135893648449,63.0,55.0,57.0,10.0,1.0
406465,101.26,1,6,10,0.1,0.0,2.54135893648449,49.0,47.0,43.0,10.0,0.0
406465,101.26,1,6,7,0.1052631578947368,0.0,2.54135893648449,56.0,55.0,49.0,10.0,0.0
406465,101.26,1,6,4,0.2307692307692307,1.0,2.54135893648449,57.0,58.0,49.0,10.0,0.0
406465,101.26,1,6,8,0.0294117647058823,0.0,1.0,29.0,46.0,16.0,10.0,0.0
406465,101.26,1,6,7,0.125,0.0,2.54135893648449,38.0,60.0,24.0,10.0,0.0
406465,101.26,1,6,4,0.1176470588235294,0.0,2.54135893648449,24.0,54.0,7.0,10.0,0.0
406466,73.89,10,0,2,0.2325581395348837,0.0,2.54135893648449,73.0,74.67707319605019,34.0,6.0,1.0
406466,73.89,10,0,2,0.3846153846153846,0.0,2.54135893648449,76.0,74.67707319605019,36.0,6.0,0.0
406466,73.89,10,0,2,0.0909090909090909,0.0,2.54135893648449,74.0,74.67707319605019,33.0,6.0,0.0
406466,73.89,10,0,2,0.4,1.0,2.54135893648449,72.0,74.67707319605019,30.0,6.0,0.0
406466,73.89,10,0,2,0.0454545454545454,0.0,2.54135893648449,62.0,74.67707319605019,19.0,6.0,0.0
406467,71.64,10,0,2,0.1388888888888889,0.0,2.54135893648449,83.0,74.67707319605019,80.0,10.0,1.0
406467,71.64,10,0,2,0.1492537313432835,0.0,2.54135893648449,79.0,74.67707319605019,75.0,10.0,0.0
406467,71.64,10,0,2,0.3448275862068966,1.0,2.54135893648449,76.0,74.67707319605019,70.0,10.0,0.0
406467,71.64,10,0,2,0.0769230769230769,0.0,2.54135893648449,70.0,74.67707319605019,62.0,10.0,0.0
406467,71.64,10,0,2,0.0185185185185185,0.0,2.54135893648449,46.0,74.67707319605019,31.0,10.0,0.0
406468,71.91,10,0,3,0.1333333333333333,0.0,2.54135893648449,73.0,74.67707319605019,59.0,10.0,1.0
406468,71.91,10,0,3,0.05,0.0,2.54135893648449,71.0,74.67707319605019,56.0,10.0,0.0
406468,71.91,10,0,3,0.2325581395348837,0.0,2.54135893648449,67.0,74.67707319605019,51.0,10.0,0.0
406468,71.91,10,0,3,0.0434782608695652,0.0,2.54135893648449,56.0,74.67707319605019,38.0,10.0,0.0
406470,86.65,10,0,2,0.2631578947368421,0.0,2.54135893648449,80.0,74.67707319605019,47.0,8.0,1.0
406470,86.65,10,0,2,0.0833333333333333,0.0,2.54135893648449,70.0,74.67707319605019,36.0,8.0,0.0
406470,86.65,10,0,2,0.0188679245283018,0.0,2.54135893648449,71.0,74.67707319605019,36.0,8.0,0.0
406470,86.65,10,0,2,0.125,0.0,2.54135893648449,64.0,74.67707319605019,28.0,8.0,0.0
406470,86.65,10,0,2,0.4,1.0,2.54135893648449,62.0,74.67707319605019,25.0,8.0,0.0
406470,86.65,10,0,2,0.0625,0.0,2.54135893648449,55.0,74.67707319605019,17.0,8.0,0.0
406472,126.44,10,0,3,0.1587301587301587,0.0,2.54135893648449,72.0,74.67707319605019,38.0,13.0,1.0
406472,126.44,10,0,3,0.1149425287356322,0.0,2.54135893648449,69.0,74.67707319605019,35.0,13.0,0.0
406472,126.44,10,0,3,0.1818181818181818,1.0,2.54135893648449,67.0,74.67707319605019,33.0,13.0,0.0
406472,126.44,10,0,3,0.0135135135135135,0.0,2.54135893648449,61.0,74.67707319605019,26.0,13.0,0.0
406472,126.44,10,0,3,0.1282051282051282,0.0,2.54135893648449,61.0,74.67707319605019,25.0,13.0,0.0
406472,126.44,10,0,3,0.04,0.0,2.54135893648449,40.0,74.67707319605019,4.0,13.0,0.0
406472,126.44,10,0,3,0.119047619047619,0.0,2.54135893648449,40.0,74.67707319605019,2.0,13.0,0.0
406473,129.31,10,0,3,0.2777777777777778,0.0,2.54135893648449,70.0,74.67707319605019,7.0,14.0,1.0
406474,162.47,10,0,3,0.3703703703703704,1.0,2.54135893648449,84.0,74.67707319605019,12.0,7.0,1.0
406474,162.47,10,0,3,0.1351351351351351,0.0,2.54135893648449,80.0,74.67707319605019,7.0,7.0,0.0
406474,162.47,10,0,3,0.2083333333333333,0.0,2.54135893648449,79.0,74.67707319605019,6.0,7.0,0.0
406475,87.82,13,5,2,0.3076923076923077,0.0,2.54135893648449,76.0,74.67707319605019,49.0,7.0,1.0
406475,87.82,13,5,2,0.2,0.0,2.54135893648449,71.0,74.67707319605019,43.0,7.0,0.0
406475,87.82,13,5,2,0.1666666666666666,0.0,2.54135893648449,70.0,74.67707319605019,41.0,7.0,0.0
406475,87.82,13,5,2,0.0434782608695652,0.0,2.54135893648449,68.0,74.67707319605019,39.0,7.0,0.0
406475,87.82,13,5,2,0.0196078431372549,0.0,2.54135893648449,66.0,74.67707319605019,37.0,7.0,0.0
406475,87.82,13,5,2,0.3571428571428571,1.0,2.54135893648449,63.0,74.67707319605019,33.0,7.0,0.0
406475,87.82,13,5,2,0.0344827586206896,0.0,2.54135893648449,60.0,74.67707319605019,29.0,7.0,0.0
406476,72.87,13,5,3,0.1176470588235294,0.0,2.54135893648449,75.0,67.0,67.0,12.0,1.0
406476,72.87,13,5,3,0.0526315789473684,0.0,2.54135893648449,67.0,68.0,57.0,12.0,0.0
406476,72.87,13,5,3,0.4444444444444444,1.0,2.54135893648449,71.0,74.0,61.0,12.0,0.0
406476,72.87,13,5,3,0.0476190476190476,0.0,2.54135893648449,62.0,66.0,5.0,12.0,0.0
406476,72.87,13,5,3,0.1818181818181818,0.0,2.54135893648449,60.0,67.0,49.0,12.0,0.0
406476,72.87,13,5,3,0.1111111111111111,0.0,2.54135893648449,55.0,67.0,42.0,12.0,0.0
406476,72.87,13,5,3,0.0476190476190476,0.0,2.54135893648449,53.0,68.0,39.0,12.0,0.0
406476,72.87,13,5,3,0.0294117647058823,0.0,2.54135893648449,45.0,65.0,30.0,12.0,0.0
406477,138.79,13,5,3,0.2666666666666666,0.0,2.54135893648449,93.0,74.67707319605019,74.0,13.0,1.0
406477,138.79,13,5,3,0.0833333333333333,0.0,2.54135893648449,83.0,74.67707319605019,64.0,13.0,0.0
406477,138.79,13,5,3,0.0909090909090909,0.0,2.54135893648449,80.0,74.67707319605019,61.0,13.0,0.0
406477,138.79,13,5,3,0.0909090909090909,0.0,2.54135893648449,78.0,74.67707319605019,59.0,13.0,0.0
406477,138.79,13,5,3,0.0909090909090909,0.0,2.54135893648449,42.0,74.67707319605019,18.0,13.0,0.0
406477,138.79,13,5,3,0.0039840637450199,0.0,2.54135893648449,40.0,74.67707319605019,15.0,13.0,0.0
406477,138.79,13,5,3,0.0066225165562913,0.0,2.54135893648449,38.0,74.67707319605019,12.0,13.0,0.0
406477,138.79,13,5,3,0.0099009900990099,0.0,2.54135893648449,31.0,74.67707319605019,5.0,13.0,0.0
406478,158.26,13,5,3,0.4444444444444444,1.0,2.54135893648449,71.0,74.67707319605019,28.0,10.0,1.0
406478,158.26,13,5,3,0.0666666666666666,0.0,2.54135893648449,69.0,74.67707319605019,25.0,10.0,0.0
406478,158.26,13,5,3,0.0294117647058823,0.0,2.54135893648449,65.0,74.67707319605019,19.0,10.0,0.0
406478,158.26,13,5,4,0.0909090909090909,0.0,2.54135893648449,63.0,74.67707319605019,19.0,10.0,0.0
406478,158.26,13,5,4,0.0344827586206896,0.0,2.54135893648449,57.0,74.67707319605019,11.0,10.0,0.0
406479,152.82,13,5,3,0.1428571428571428,0.0,2.54135893648449,80.0,74.0,78.0,9.0,1.0
406479,152.82,13,5,3,0.0434782608695652,0.0,2.54135893648449,78.0,74.67707319605019,76.0,9.0,0.0
406479,152.82,13,5,3,0.4,1.0,2.54135893648449,73.0,74.67707319605019,69.0,9.0,0.0
406479,152.82,13,5,6,0.1333333333333333,0.0,2.54135893648449,55.0,74.67707319605019,51.0,9.0,0.0
406479,152.82,13,5,3,0.0909090909090909,0.0,2.54135893648449,54.0,83.0,43.0,9.0,0.0
406479,152.82,13,5,6,0.0196078431372549,0.0,2.54135893648449,39.0,74.67707319605019,29.0,9.0,0.0
406479,152.82,13,5,3,0.1818181818181818,0.0,2.54135893648449,38.0,74.67707319605019,24.0,9.0,0.0
406480,151.25,13,3,4,0.1052631578947368,0.0,2.54135893648449,99.0,90.0,87.0,12.0,1.0
406480,151.25,13,3,7,0.0294117647058823,0.0,2.54135893648449,94.0,87.0,81.0,12.0,0.0
406480,151.25,13,3,4,0.1818181818181818,0.0,2.54135893648449,87.0,82.0,74.0,12.0,0.0
406480,151.25,13,3,4,0.0196078431372549,0.0,2.54135893648449,84.0,80.0,71.0,12.0,0.0
406480,151.25,13,3,4,0.0666666666666666,0.0,2.54135893648449,93.0,90.0,78.0,12.0,0.0
406480,151.25,13,3,5,0.0294117647058823,0.0,2.54135893648449,79.0,80.0,63.0,12.0,0.0
406480,151.25,13,3,4,0.3636363636363637,1.0,2.54135893648449,87.0,92.0,69.0,12.0,0.0
406480,151.25,13,3,4,0.0769230769230769,0.0,2.54135893648449,73.0,78.0,54.0,12.0,0.0
406480,151.25,13,3,6,0.024390243902439,0.0,2.54135893648449,79.0,94.0,58.0,12.0,0.0
406480,151.25,13,3,4,0.1666666666666666,0.0,2.54135893648449,59.0,92.0,34.0,12.0,0.0
406481,97.8,13,4,4,0.1428571428571428,0.0,2.54135893648449,91.0,76.0,78.0,12.0,1.0
406481,97.8,13,4,5,0.2307692307692307,0.0,2.54135893648449,84.0,78.0,67.0,12.0,0.0
406481,97.8,13,4,4,0.2857142857142857,1.0,2.54135893648449,74.0,74.0,57.0,12.0,0.0
406481,97.8,13,4,4,0.0588235294117647,0.0,2.54135893648449,74.0,75.0,56.0,12.0,0.0
406481,97.8,13,4,4,0.0384615384615384,0.0,2.54135893648449,74.0,77.0,55.0,12.0,0.0
406481,97.8,13,4,7,0.0294117647058823,0.0,2.54135893648449,68.0,77.0,47.0,12.0,0.0
406481,97.8,13,4,8,0.0079365079365079,0.0,2.54135893648449,67.0,77.0,45.0,12.0,0.0
406481,97.8,13,4,8,0.0909090909090909,0.0,2.54135893648449,62.0,77.0,39.0,12.0,0.0
406481,97.8,13,4,4,0.1818181818181818,0.0,2.54135893648449,58.0,78.0,33.0,12.0,0.0
406481,97.8,13,4,7,0.0196078431372549,0.0,2.54135893648449,48.0,82.0,19.0,12.0,0.0
406481,97.8,13,4,5,0.0434782608695652,0.0,2.54135893648449,44.0,80.0,14.0,12.0,0.0
406482,212.31,13,4,4,0.1818181818181818,0.0,2.54135893648449,93.0,86.0,35.0,5.0,1.0
406482,212.31,13,4,5,0.5789473684210527,1.0,2.54135893648449,85.0,82.0,27.0,5.0,0.0
406482,212.31,13,4,9,0.0588235294117647,0.0,2.54135893648449,78.0,77.0,19.0,5.0,0.0
406482,212.31,13,4,8,0.0476190476190476,0.0,2.54135893648449,80.0,87.0,21.0,5.0,0.0
406483,72.71,13,5,8,0.0384615384615384,0.0,2.54135893648449,79.0,73.0,68.0,8.0,1.0
406483,72.71,13,5,4,0.2,0.0,2.54135893648449,73.0,70.0,61.0,8.0,0.0
406483,72.71,13,5,7,0.0666666666666666,0.0,2.54135893648449,73.0,74.0,59.0,8.0,0.0
406483,72.71,13,5,4,0.2,0.0,2.54135893648449,64.0,73.0,48.0,8.0,0.0
406483,72.71,13,5,4,0.1176470588235294,0.0,2.54135893648449,50.0,65.0,33.0,8.0,0.0
406483,72.71,13,5,11,0.0384615384615384,0.0,2.54135893648449,49.0,67.0,31.0,8.0,0.0
406483,72.71,13,5,5,0.2222222222222222,0.0,2.54135893648449,47.0,72.0,28.0,8.0,0.0
406484,89.73,1,0,2,0.3478260869565217,1.0,2.54135893648449,93.0,74.67707319605019,84.0,10.0,1.0
406484,89.73,1,0,2,0.2,0.0,2.54135893648449,68.0,74.67707319605019,55.0,10.0,0.0
