race_date,race_no,race_location,race_country,race_id,race_time,track,race_class,course,going,distance,rating,horse_list,results_available,last_updated
2018-03-16 00:00:00.000000,4,S,SG,6636,20:20,Poly,CLASS 5 ,,GOOD,1700,,"44072,43799,42762,42669,42908,42809,43489,43253,44794,43792,44589",1,2018-03-17 00:07:26.936997
2018-03-16 00:00:00.000000,5,S,SG,6636,20:50,Poly,CLASS 4 NON PREMIER ,,GOOD,1700,,"44634,44055,42914,43838,44488,44510,44978,42888,44184,44490,44920,44585",1,2018-03-17 00:07:38.748408
2018-03-16 00:00:00.000000,6,S,SG,6636,21:20,Turf,CLASS 3 ,A (SC),GOOD,1400,,"44966,44221,44545,45260,44640,44654,44587,44164,43927,44307,43476,43727,41861,44721",1,2018-03-17 00:07:46.923010
2018-03-14 00:00:00.000000,8,HV,HK,,22:50,Turf,3,B,Good,1650,85-60,"V183,T151,A402,V081,V279,A173,S447,S260,A229,T355,T417,B171",1,2018-03-15 00:07:11.525997
2018-03-14 00:00:00.000000,7,HV,HK,,22:15,Turf,3,B,Good,1000,80-60,"A008,V138,S436,A177,B055,T334,A092,P429,A351,T324,V116,B252,B267",1,2018-03-15 00:07:45.988857
2018-03-16 00:00:00.000000,7,S,SG,6636,21:50,Poly,CLASS 4 PREMIER ,,GOOD,1100,,"44745,44887,44983,42607,44632,43875,44694,43717,45133,44828,42954",1,2018-03-17 00:07:54.591355
2018-03-16 00:00:00.000000,8,S,SG,6636,22:20,Turf,CLASS 4 PREMIER ,A (SC),GOOD,1400,,"43895,44742,44396,44679,44814,45114,45197,45101,44656,44755,44772",1,2018-03-17 00:08:01.809151
2018-03-18 00:00:00.000000,4,S,SG,6637,14:40,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,,GOOD,1100,,"44786,44707,45072,44806,44795,44984,44913,45208",1,2018-03-19 00:11:20.418463
2018-03-18 00:00:00.000000,6,S,SG,6637,15:40,Turf,MAIDEN ,B (SC),GOOD,1600,,"44576,45173,45121,44400,44723,42772,44525,44059,44084",1,2018-03-19 00:11:35.105821
2018-03-16 00:00:00.000000,1,S,SG,6636,18:50,Poly,CLASS 5 ,,GOOD,1000,,"44001,44450,44716,41890,42500,44812,41288,43896,43930,44791",1,2018-03-17 00:06:59.729902
2018-03-23 00:00:00.000000,2,S,SG,6638,19:20,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,C (SC),GOOD,1400,,"44850,45055,45113,44780,44859,44820,45060,45084,44715,44704,44852",1,2018-03-24 00:06:16.275906
2018-03-25 00:00:00.000000,1,ST,HK,,12:45,AWT,5,,Good,1200,40-0,"A275,V305,S185,V377,A018,A075,V001,S432,V389,T381,V107,S113,S019",1,2018-03-26 00:08:15.629363
2018-03-23 00:00:00.000000,3,S,SG,6638,19:50,Turf,NOVICE (SET WEIGHTS) ,C (SC),GOOD,1200,,"45096,44995,44881,44538,44647,44769,45172,45071,44961,44586,44690,44933",1,2018-03-24 00:06:22.066915
2018-03-25 00:00:00.000000,2,ST,HK,,13:15,Turf,4,A+3,Good,1000,60-40,"B065,B117,A405,A412,B116,B141,S254,B192,A427,B136,T129,B227,A013,A208",1,2018-03-26 00:08:56.639926
2018-03-25 00:00:00.000000,3,ST,HK,,13:45,Turf,4,A+3,Good,1400,60-40,"V024,A145,V396,T421,A237,B201,V329,A254,T256,A295,B120,V303,A369,A344",1,2018-03-26 00:09:15.742128
2018-03-25 00:00:00.000000,4,ST,HK,,14:15,Turf,4,A+3,Good,2000,60-40,"V238,V354,A278,V039,V326,V149,T416,S131,T187,V406,A222,S148,S378",1,2018-03-26 00:09:45.312786
2018-03-23 00:00:00.000000,4,S,SG,6638,20:20,Turf,CLASS 5 ,C (SC),GOOD,1600,,"44105,43177,44464,42196,43906,44816,44335,44421,42828,42772,44792",1,2018-03-24 00:06:30.838775
2018-03-21 00:00:00.000000,8,HV,HK,,22:50,Turf,3,C,Good,1200,80-60,"A337,A188,A260,A040,A365,V197,V362,A022,A373,A142,B151,A052,T254",1,2018-03-22 00:05:03.202500
2018-03-21 00:00:00.000000,1,HV,HK,,19:15,Turf,5,C,Good,2200,40-0,"S205,T431,A307,V258,A195,V179,P324,V309,V060,P272,V063,V311",1,2018-03-22 00:05:23.474492
2018-03-21 00:00:00.000000,2,HV,HK,,19:45,Turf,4,C,Good,1200,60-40,"S172,A209,T018,A270,T289,A281,A347,A315,V313,A023,B122,B036",1,2018-03-22 00:06:04.073568
2018-03-18 00:00:00.000000,10,ST,HK,,17:50,Turf,3,A,Good,1400,80-60,"A041,V379,V372,A297,V214,B109,V126,S418,V037,P310,B150,V189,B146,B081",1,2018-03-19 00:10:12.948525
2018-03-18 00:00:00.000000,1,S,SG,6637,13:10,Poly,CLASS 5 ,,GOOD,1200,,"44678,44416,44711,43812,44810,44941,41961,44166,42283,42244,43304",1,2018-03-19 00:11:02.009396
2018-03-18 00:00:00.000000,5,S,SG,6637,15:10,Turf,KRANJI STAKES C (SET WEIGHTS) ,B (SC),GOOD,1600,,"44706,44976,44111,44107,42601,44556,43698,42958,43205,43897,44643,43439,43861",1,2018-03-19 00:11:29.129140
2018-03-18 00:00:00.000000,7,S,SG,6637,16:15,Turf,CLASS 4 PREMIER ,B (SC),GOOD,1200,,"44914,45261,45079,44695,44768,43929,43320,45126,44809,45169",1,2018-03-19 00:11:41.547147
2018-03-18 00:00:00.000000,8,S,SG,6637,16:50,Turf,COMMITTEE'S PRIZE GROUP 3 (3 YEAR OLD AND UPWARDS) (RIDER ALLOWANCES NOT PERMITTED) ,B (SC),GOOD,1600,,"44493,45033,43179,44003,43292,45240,42909,44093,43520,44257,43657,43154,41105,44434,44451,43275",1,2018-03-19 00:11:53.811566
2018-03-21 00:00:00.000000,3,HV,HK,,20:15,Turf,4,C,Good,1650,60-40,"A049,A239,V171,T390,T258,V367,S241,S247,A083,S277,B124,A233",1,2018-03-22 00:06:30.648451
2018-03-21 00:00:00.000000,4,HV,HK,,20:45,Turf,4,C,Good,1200,60-40,"S442,A426,T076,V274,T284,A384,A268,T073,T373,P190,A340,B130",1,2018-03-22 00:07:07.536356
2018-03-23 00:00:00.000000,5,S,SG,6638,20:50,Turf,CLASS 4 NON PREMIER ,C (SC),GOOD,2000,,"45054,44938,45134,44986,44642,44128,44571,44518,41833,44934,43502,44973,45047",1,2018-03-24 00:06:38.771000
2018-03-21 00:00:00.000000,5,HV,HK,,21:15,Turf,3,C,Good,1200,80-60,"V355,A162,A128,T273,A296,T358,B164,T341,A117,A150,B091,S397",1,2018-03-22 00:07:34.092345
2018-03-21 00:00:00.000000,6,HV,HK,,21:45,Turf,4,C,Good,1650,60-40,"T335,A045,S078,P256,V164,A392,S378,V416,V011,T405,V207,A334",1,2018-03-22 00:07:53.528977
2018-03-21 00:00:00.000000,7,HV,HK,,22:15,Turf,3,C,Good,1650,80-60,"V371,S106,A017,T370,V020,V105,V186,A244,B107,T100,S015,S414",1,2018-03-22 00:08:23.708042
2018-03-23 00:00:00.000000,6,S,SG,6638,21:20,Poly,KRANJI STAKES B (SET WEIGHTS) ,,GOOD,1000,,"44422,44288,42084,44555,45039,44362,44331,41581,43121,43485,41361",1,2018-03-24 00:06:48.705274
2018-03-25 00:00:00.000000,5,ST,HK,,15:05,Turf,3,A+3,Good,1600,80-60,"A116,A095,A366,A229,V013,V333,A419,B072,T098,A350,V423",1,2018-03-26 00:05:03.327315
2018-03-25 00:00:00.000000,6,ST,HK,,15:40,AWT,4,,Good,1200,60-40,"B015,A007,P421,V102,S204,B058,B006,S299,V161,B022,S200,A069",1,2018-03-26 00:05:34.226073
2018-03-23 00:00:00.000000,7,S,SG,6638,21:50,Poly,CLASS 3 ,,GOOD,1200,,"44226,44494,44350,44977,44125,43652,43621,44091,44911,43688,44890,44625",1,2018-03-24 00:06:57.601102
2018-03-23 00:00:00.000000,8,S,SG,6638,22:20,Poly,CLASS 4 NON PREMIER ,,GOOD,1000,,"44688,44397,45056,44337,44383,43507,45183,44675,44217,44270,43890,44280",1,2018-03-24 00:07:05.042167
2018-03-25 00:00:00.000000,7,ST,HK,,16:10,AWT,3,,Good,1200,80-60,"S191,V099,A171,T171,T112,S264,S367,B251,A074,V412,T419,T313",1,2018-03-26 00:06:11.794682
2018-04-01 00:00:00.000000,3,S,SG,6640,13:50,Poly,"ZAC SPIRIT 2014,2015 STAKES CLASS 4 NON PREMIER ",,GOOD,1100,,"43840,44559,45094,43598,44623,44918,44588,44997,43619,41810,43528,44922",1,2018-04-02 00:06:47.251758
2018-03-25 00:00:00.000000,8,ST,HK,,16:40,Turf,3,A+3,Good,1000,80-60,"B216,V055,A381,A215,A339,B214,T331,A008,A261,A148,B222,B053,A011,B182",1,2018-03-26 00:06:52.199730
2018-03-25 00:00:00.000000,9,ST,HK,,17:15,Turf,2,A+3,Good,1600,100-80,"B090,B112,T286,T192,A024,T114,S093,T087,S332,V125,V094",1,2018-03-26 00:07:12.027861
2018-03-28 00:00:00.000000,7,HV,HK,,22:20,Turf,3,C+3,Good To Firm,1200,80-60,"A030,S323,B055,B033,V016,A009,V157,A064,T372,B096,P310,B209",1,2018-03-29 00:05:03.341686
2018-03-25 00:00:00.000000,10,ST,HK,,17:50,Turf,3,A+3,Good,1400,80-60,"A050,B108,S235,B167,B092,T352,B173,B218,A006,B013,V273,B223,V140,S358",1,2018-03-26 00:07:46.474373
2018-03-28 00:00:00.000000,8,HV,HK,,22:55,Turf,3,C+3,Good To Firm,1800,80-60,"V188,S355,A224,T369,A247,V156,S447,A147,V407,A411,B210,A193",1,2018-03-29 00:05:40.682150
2018-03-23 00:00:00.000000,1,S,SG,6638,18:50,Poly,CLASS 5 ,,GOOD,1100,,"43794,41177,43579,42411,44058,38307,44791,41979,43132",1,2018-03-24 00:06:09.827725
2018-03-28 00:00:00.000000,2,HV,HK,,19:45,Turf,4,C+3,Good To Firm,1650,60-40,"B003,A055,V416,S073,T002,P421,T105,T178,S241,A357,A200,T117,B142",1,2018-03-29 00:06:06.020876
2018-03-28 00:00:00.000000,3,HV,HK,,20:15,Turf,4,C+3,Good To Firm,1200,60-40,"B010,A277,B027,V340,T076,A209,V341,S044,A424,B062,V121,A330,P190",1,2018-03-29 00:06:57.841518
2018-03-28 00:00:00.000000,4,HV,HK,,20:45,Turf,2,C+3,Good To Firm,1200,105-80,"A114,T010,A418,A170,T374,T011,V229,B166,V151,V057,T005,V068",1,2018-03-29 00:07:27.465279
2018-03-28 00:00:00.000000,5,HV,HK,,21:15,Turf,3,C+3,Good To Firm,1200,80-60,"V012,T302,T134,A163,V315,B207,A202,T200,A354,A293,S279,A196",1,2018-03-29 00:07:59.529891
2018-03-28 00:00:00.000000,6,HV,HK,,21:50,Turf,1,C+3,Good To Firm,1800,85+,"A112,A093,V246,S393,A002,T230,V077,S298,T118,A214,T315",1,2018-03-29 00:08:27.514987
2018-04-01 00:00:00.000000,1,S,SG,6640,12:50,Poly,LIM’S CRUISER 2017 STAKES CLASS 5 ,,GOOD,1200,,"43299,40786,44345,44416,40969,42556,43738,42244,44716,44959",1,2018-04-02 00:06:19.094523
2018-03-30 00:00:00.000000,9,S,SG,6639,16:55,Turf,SINGAPORE THREE-YEAR-OLD SPRINT GROUP 3 (3 YEAR OLD) (SET WEIGHTS) (1ST LEG - SINGAPORE 3-YEAR-OLD CHALLENGE) (RIDER ALLOWANCES NOT PERMITTED) ,C (SC),YIELDING,1200,,"44710,44909,44831,44849,45271,44925,44880,44969,44763,44919,44740,44878,44796,44821,45175,44722",1,2018-03-31 00:09:55.303360
2018-03-28 00:00:00.000000,1,HV,HK,,19:15,Turf,5,C+3,Good,1650,40-0,"V232,T042,V363,A101,N294,V392,A063,N177,A012,S417,S138,V320",1,2018-03-29 00:08:59.208384
2018-04-02 00:00:00.000000,5,ST,HK,,15:00,Turf,3,B+2,Good,1200,80-60,"T050,B147,S418,T112,A364,A351,B235,A398,A245,B286,A408",1,2018-04-03 00:07:00.528728
2018-04-02 00:00:00.000000,6,ST,HK,,15:35,Turf,4,B+2,Good,1600,60-40,"A005,S420,A363,A125,A190,S098,B038,S388,V038,T265,B035,B137,V368,P309",1,2018-04-03 00:07:21.326656
2018-04-02 00:00:00.000000,1,ST,HK,,13:00,Turf,5,B+2,Good,1200,40-0,"V409,T435,T022,T429,V088,S407,V074,A107,V271,V259,A077,B059,V026,P388",1,2018-04-03 00:07:54.556624
2018-04-02 00:00:00.000000,10,ST,HK,,17:45,Turf,3,B+2,Good,1400,80-60,"B217,V266,B219,V101,A183,V372,P373,B218,V126,T348,A120,B155,B168,A201",1,2018-04-03 00:05:03.635286
2018-04-02 00:00:00.000000,7,ST,HK,,16:05,Turf,2,B+2,Good,1400,100-80,"A136,A248,T403,V040,V128,B244,V142,T406,A240",1,2018-04-03 00:08:28.596572
2018-04-01 00:00:00.000000,2,S,SG,6640,13:20,Turf,EMPEROR MAX 2016 STAKES RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,C (LC),GOOD,1200,,"45120,45010,44613,45223,45059,45151,44795,44926,44835,45186,44582,45081,45214,45255",1,2018-04-02 00:06:36.081145
2018-04-02 00:00:00.000000,9,ST,HK,,17:10,Turf,3,B+2,Good,1600,80-60,"V405,A116,T281,V114,V279,B181,A109,V296,V002,S146,T417,T232",1,2018-04-03 00:05:35.604103
2018-03-30 00:00:00.000000,4,S,SG,6639,14:15,Poly,WAR AFFAIR 2014 STAKES CLASS 5 ,,GOOD,1600,,"43799,44348,44242,43812,44252,44699,42669,42762,44212,39682,44657,43894",1,2018-03-31 00:08:47.976841
2018-04-01 00:00:00.000000,4,S,SG,6640,14:20,Turf,EL MILAGRO 2013 STAKES OPEN MAIDEN (WEIGHT FOR AGE) ,C (LC),GOOD,1400,,"45173,44643,44738,44766,44972,44905,44756,44895,45176,45066,44838,45227,44811,44960",1,2018-04-02 00:06:57.741167
2018-03-30 00:00:00.000000,1,S,SG,6639,12:45,Turf,COUNTOFMONTECRISTO 2017 STAKES CLASS 5 ,C (SC),GOOD,1400,,"43698,44382,44046,44698,44247,44085,44723,42877,44810,44421,44736,44306,44038,42524",1,2018-03-31 00:07:11.618480
2018-03-30 00:00:00.000000,10,S,SG,6639,17:30,Turf,MOORING 2009 STAKES CLASS 3 ,C (SC),YIELDING,1600,,"45014,45180,44111,45235,43864,42169,45137,45168,43046,44495,44653",1,2018-03-31 00:10:02.753165
2018-03-30 00:00:00.000000,11,S,SG,6639,18:00,Turf,BIG MAVERICK 2008 STAKES CLASS 3 (2) ,C (SC),YIELDING,1200,,"43805,44198,44476,44245,44231,44817,44709,44581,41521,44293,44112,44236",1,2018-03-31 00:10:11.683756
2018-03-30 00:00:00.000000,5,S,SG,6639,14:50,Turf,STEITUP 2013 STAKES CLASS 4 NON PREMIER ,C (SC),GOOD,1400,,"44720,43061,43082,44040,44501,44809,44344,44234,44546,43663,41016,44755,44971",1,2018-03-31 00:09:00.484646
2018-03-30 00:00:00.000000,6,S,SG,6639,15:20,Turf,SUPER EASY 2012 STAKES KRANJI STAKES B (SET WEIGHTS) ,C (SC),GOOD,2000,,"44706,44964,44539,43607,43434,43459,44521,44215,44542,43967",1,2018-03-31 00:09:12.762657
2018-04-02 00:00:00.000000,2,ST,HK,,13:30,Turf,4,B+2,Good,1200,60-40,"B197,A324,B004,A319,S405,B227,A320,T138,A179,T248,B132,B233,B143,V235,V185",1,2018-04-03 00:06:02.521694
2018-04-01 00:00:00.000000,6,S,SG,6640,15:30,Turf,MR BIG 2012 STAKES CLASS 4 NON PREMIER ,C (LC),GOOD,1200,,"45051,45044,44866,44591,42958,45195,45261,41568,44753,44291,43416",1,2018-04-02 00:07:22.826401
2018-03-30 00:00:00.000000,7,S,SG,6639,15:50,Turf,GINGERBREAD MAN 2011 STAKES CLASS 4 PREMIER ,C (SC),YIELDING,1400,,"45174,45013,45236,44912,44579,44724,43054,45150,44742,44554,45264,44441,44948,45142",1,2018-03-31 00:09:32.467802
2018-04-01 00:00:00.000000,5,S,SG,6640,14:55,Turf,ROYAL WESTERN INDIA TURF CLUB TROPHY CLASS 3 ,C (LC),GOOD,1400,,"44705,44097,44225,44163,44966,44399,43378,44712,44545,43542,43727,41861",1,2018-04-02 00:07:07.390827
2018-03-30 00:00:00.000000,2,S,SG,6639,13:15,Poly,CONFLIGHT 2016 STAKES OPEN MAIDEN (WEIGHT FOR AGE) ,,GOOD,1100,,"43500,44479,44923,44774,45030,45216,44565,44747,44659,44676,45213,44897",1,2018-03-31 00:08:27.353682
2018-03-30 00:00:00.000000,3,S,SG,6639,13:45,Poly,KIWI KARMA 2015 STAKES CLASS 4 PREMIER ,,GOOD,1100,,"42949,42607,44624,44668,44311,44694,44418,45234,43842,43875,43717",1,2018-03-31 00:08:35.559947
2018-03-30 00:00:00.000000,8,S,SG,6639,16:20,Turf,BETTER THAN EVER 2010 STAKES CLASS 3 (1) ,C (SC),YIELDING,1200,,"45170,42480,45187,43932,44854,45177,44227,45211,43040,44169,43571,43849,44537,43638",1,2018-03-31 00:09:46.178027
2018-04-02 00:00:00.000000,3,ST,HK,,14:00,Turf,3,B+2,Good,1200,80-60,"B163,A261,A391,B224,B149,B283,B170,B252,B284,T024,B253",1,2018-04-03 00:06:27.342329
2018-04-02 00:00:00.000000,4,ST,HK,,14:30,Turf,4,B+2,Good,1200,60-40,"B249,B069,V417,T345,B189,S385,A006,T292,B154,A280,B041,B228,A062,B020,A178",1,2018-04-03 00:06:39.662596
2018-04-01 00:00:00.000000,7,S,SG,6640,16:05,Turf,JAPAN RACING ASSOCIATION TROPHY KRANJI STAKES B (SET WEIGHTS) ,C (LC),GOOD,1400,,"44741,44005,44461,44290,44380,43991,44393,44508,45035,45259,43892,43526,44357,43925",1,2018-04-02 00:07:31.606528
2018-04-01 00:00:00.000000,8,S,SG,6640,16:50,Turf,GHOZI 2011 STAKES CLASS 4 NON PREMIER ,C (LC),YIELDING,1600,,"45091,44301,42614,44808,44893,44517,44019,44557,43205,43956,44104,44783,44950,44068",1,2018-04-02 00:07:42.941442
2018-04-01 00:00:00.000000,9,S,SG,6640,17:30,Turf,JBBA ROCKET MAN SPRINT (SG3)(3 YEAR OLD AND UPWARDS) (1ST LEG- SINGAPORE SPRINT SERIES) (RIDER ALLOWANCES NOT PERMITTED) ,C (LC),YIELDING,1200,,"44465,44549,44116,43608,44168,44829,43245,44228,42744,43275",1,2018-04-02 00:08:00.527540
2018-04-01 00:00:00.000000,10,S,SG,6640,18:05,Turf,MEXICAN ROSE 2010 STAKES CLASS 4 PREMIER ,C (LC),YIELDING,1200,,"44898,44836,45221,44954,45143,44305,45266,44600,44697,44578,44877,43990",1,2018-04-02 00:08:08.114613
2018-04-02 00:00:00.000000,8,ST,HK,,16:35,Turf,4,B+2,Good,1400,60-40,"V321,A057,V338,B050,B067,B002,V207,B114,A267,V102,V069,B124,T199,A027,A010",1,2018-04-03 00:08:42.162332
2018-04-08 00:00:00.000000,5,S,SG,6642,15:15,Poly,CLASS 3 ,,GOOD,1200,,"44524,44967,44855,44494,44884,43927,43436,44911,44870,43989",1,2018-04-09 00:11:29.679144
2018-04-08 00:00:00.000000,6,S,SG,6642,15:45,Poly,CLASS 5 ,,GOOD,1700,,"44491,42809,44528,44059,41271,44046,42762,44072,43489,44982,42196",1,2018-04-09 00:11:38.038638
2018-04-08 00:00:00.000000,9,S,SG,6642,17:25,Poly,CLASS 4 PREMIER ,,GOOD,1200,,"44995,45058,44768,41510,45133,44420,44558,44394,44413,43080",1,2018-04-09 00:12:02.663450
2018-04-06 00:00:00.000000,1,S,SG,6641,18:50,Poly,CLASS 5 ,,GOOD,1000,,"44450,42500,41288,38307,41695,43896,41274,44001,42082,41961,44384,44217",1,2018-04-07 00:07:21.148763
2018-04-08 00:00:00.000000,4,S,SG,6642,14:40,Poly,OPEN MAIDEN (WEIGHT FOR AGE) ,,GOOD,1700,,"45197,45089,44680,44822,44905,44704,43930,45011,45050,45144",1,2018-04-09 00:11:23.242763
2018-04-08 00:00:00.000000,3,S,SG,6642,14:10,Poly,CLASS 4 NON PREMIER ,,GOOD,1200,,"43889,44467,44437,43361,44253,44383,44468,44407,43602,44814",1,2018-04-09 00:11:17.008215
2018-04-08 00:00:00.000000,4,ST,HK,,14:30,Turf,3,C,Good,1200,80-60,"B307,B180,A139,B040,A117,A339,V093,B196,B239,T313,P310,T334",1,2018-04-09 00:07:35.018213
2018-04-08 00:00:00.000000,5,ST,HK,,15:00,AWT,4,,Good,1650,60-40,"V378,T002,S073,A083,S100,A110,S244,T183,A036,V291,V031,B006,V260,A197",1,2018-04-09 00:08:01.853790
2018-04-08 00:00:00.000000,6,ST,HK,,15:35,Turf,3,C,Good,1800,80-60,"T146,B072,A366,A065,A247,V131,A172,A416,A095,S260,B095,V189",1,2018-04-09 00:08:51.239300
2018-04-08 00:00:00.000000,7,ST,HK,,16:05,Turf,,C,Good,1200,,"V397,V153,A025,S143,T103,T235,S110,T179",1,2018-04-09 00:09:17.777017
2018-04-08 00:00:00.000000,8,ST,HK,,16:35,Turf,,C,Good,1600,,"S411,A090,A262,V325,V380,V246,V167,A287,V110,A066",1,2018-04-09 00:09:47.912016
2018-04-08 00:00:00.000000,9,ST,HK,,17:10,Turf,2,C,Good,1000,100-80,"S142,A102,S212,A377,S010,V017,A415,T374,V328,A072,A170,B261,V290,V066",1,2018-04-09 00:10:06.651213
2018-04-08 00:00:00.000000,1,S,SG,6642,13:10,Poly,CLASS 5 ,,GOOD,1200,,"43579,43079,44401,44084,42878,44304,44711,44248,44400,44800,44760",1,2018-04-09 00:11:01.691514
2018-04-06 00:00:00.000000,2,S,SG,6641,19:20,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,,GOOD,1200,,"45017,44577,44573,45147,45057,44715,45139,45072",1,2018-04-07 00:07:26.574010
2018-04-06 00:00:00.000000,3,S,SG,6641,19:50,Poly,CLASS 4 NON PREMIER ,,GOOD,1100,,"44079,42891,44504,44449,44445,43936,44270,44694,44621,43084",1,2018-04-07 00:07:35.398544
2018-04-06 00:00:00.000000,4,S,SG,6641,20:20,Poly,MAIDEN ,,GOOD,1000,,"44923,44812,45098,44660,44503,45183,44767,44882,44841",1,2018-04-07 00:07:47.254103
2018-04-06 00:00:00.000000,5,S,SG,6641,20:50,Poly,CLASS 4 PREMIER ,,GOOD,1100,,"44397,44968,44887,42954,44635,45079,45126,45265,45127",1,2018-04-07 00:07:55.645179
2018-04-06 00:00:00.000000,6,S,SG,6641,21:20,Poly,KRANJI STAKES C (SET WEIGHTS) ,,GOOD,1700,,"44634,43434,43992,44640,45039,44307,44447,43821,44626,43897,41697",1,2018-04-07 00:08:05.309306
2018-04-06 00:00:00.000000,7,S,SG,6641,21:50,Poly,CLASS 3 ,,GOOD,1100,,"44482,44745,44789,45109,43580,42084,43829,43688,43463,41361,44374,43972",1,2018-04-07 00:08:12.947948
2018-04-06 00:00:00.000000,8,S,SG,6641,22:20,Poly,CLASS 4 NON PREMIER ,,GOOD,1000,,"44949,44296,45032,44611,42390,45229,44152,41272,44828,44983,43672",1,2018-04-07 00:08:20.029609
2018-04-08 00:00:00.000000,2,S,SG,6642,13:40,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,,GOOD,1100,,"45181,45247,45052,45123,44943,45122,44910,44795,44888,44658",1,2018-04-09 00:11:09.731316
2018-04-08 00:00:00.000000,7,S,SG,6642,16:15,Poly,CLASS 4 NON PREMIER ,,GOOD,1600,,"44692,45046,44641,45101,44147,43632,44107,42888,43624,43497,42838,44488",1,2018-04-09 00:11:45.658368
2018-04-08 00:00:00.000000,8,S,SG,6642,16:50,Poly,CLASS 2 ,,GOOD,1200,,"44226,42742,44422,44161,43979,43570,44288,43582,42825,41581,43251,42472",1,2018-04-09 00:11:54.050437
2018-04-11 00:00:00.000000,3,HV,HK,,20:15,Turf,4,A,Good,1200,60-40,"A301,A315,A317,T289,A023,A007,A291,T373,B042,B107,B130,V420,V348",1,2018-04-12 00:05:34.854720
2018-04-13 00:00:00.000000,7,S,SG,6643,21:50,Poly,KRANJI STAKES C (SET WEIGHTS) ,,GOOD,1000,,"44050,43211,42997,42867,43849,41581,44096,44688,44231,42748,45062,45187",1,2018-04-14 00:07:34.031535
2018-04-15 00:00:00.000000,2,S,SG,6644,14:10,Poly,CLASS 4 NON PREMIER ,,GOOD,1600,,"44301,44383,43838,44585,44600,43861,44579,44536,44184,45047,44554",1,2018-04-16 00:10:39.010242
2018-04-08 00:00:00.000000,10,ST,HK,,17:45,Turf,3,C,Good,1400,80-60,"T352,A297,V186,V223,V214,A168,T371,V379,V019,T262,B150,A229,A305,A138",1,2018-04-09 00:05:03.147585
2018-04-08 00:00:00.000000,1,ST,HK,,13:00,Turf,4,C,Good,1000,60-40,"B257,B230,V150,A323,B192,B016,B140,B198,T073,N317,B066,A423,B174,T091",1,2018-04-09 00:05:40.367925
2018-04-08 00:00:00.000000,2,ST,HK,,13:30,AWT,5,,Good,1800,40-0,"T181,V060,S246,V309,A186,V375,V317,S354,T393,V063,P070,A259,V311,S074",1,2018-04-09 00:06:09.152236
2018-04-08 00:00:00.000000,3,ST,HK,,14:00,Turf,4,C,Good,1800,60-40,"T029,T326,V337,V213,A239,A278,A118,S147,A392,S379,T187,V381",1,2018-04-09 00:06:57.838995
2018-04-15 00:00:00.000000,4,S,SG,6644,15:15,Poly,CLASS 5 ,,GOOD,1600,,"44252,42669,41961,44242,44247,44699,44959,42908,44038,44802,43835",1,2018-04-16 00:10:51.934544
2018-04-15 00:00:00.000000,1,S,SG,6644,13:40,Poly,CLASS 5 ,,GOOD,1200,,"44166,44416,44345,43299,44384,42411,44736,43896,41810,44657",1,2018-04-16 00:10:31.318822
2018-04-13 00:00:00.000000,1,S,SG,6643,18:50,Poly,CLASS 5 ,,GOOD,1100,,"43894,43253,44095,43738,40786,44084,41847,41177,44791,41979",1,2018-04-14 00:06:49.144068
2018-04-13 00:00:00.000000,3,S,SG,6643,19:50,Poly,CLASS 4 NON PREMIER ,,GOOD,1100,,"44459,41568,44334,41272,43516,44445,43663,41016,42988",1,2018-04-14 00:07:03.186279
2018-04-15 00:00:00.000000,3,S,SG,6644,14:40,Poly,CLASS 3 ,,GOOD,1200,,"44751,44608,44221,44817,41521,45258,44374",1,2018-04-16 00:10:44.730386
2018-04-11 00:00:00.000000,1,HV,HK,,19:15,Turf,4,A,Good,1200,60-40,"T265,A281,T292,A027,V367,T284,T207,A223,A052,V116,B121,A282,V255",1,2018-04-12 00:06:03.589210
2018-04-13 00:00:00.000000,4,S,SG,6643,20:20,Poly,OPEN MAIDEN (WEIGHT FOR AGE) ,,GOOD,1200,,"45066,44565,45166,44941,44994,45169,45213,44525,44389",1,2018-04-14 00:07:09.934141
2018-04-13 00:00:00.000000,5,S,SG,6643,20:50,Poly,CLASS 4 PREMIER ,,GOOD,1100,,"44311,44394,44656,41993,44312,45252,44572,44302",1,2018-04-14 00:07:16.044211
2018-04-11 00:00:00.000000,4,HV,HK,,20:45,Turf,4,A,Good,1650,60-40,"A189,A049,T405,A044,T056,V154,T258,T236,V171,A081,T105,A233,A204,T002",1,2018-04-12 00:06:30.452662
2018-04-11 00:00:00.000000,2,HV,HK,,19:45,Turf,4,A,Good,1650,60-40,"A146,A276,T093,T338,S127,T140,S388,S428,T390,A356,P421,V334",1,2018-04-12 00:07:10.650257
2018-04-11 00:00:00.000000,8,HV,HK,,22:50,Turf,3,A,Good,1200,80-60,"V197,T358,A142,B055,A260,V071,V394,V293,B057,V412,B147,T402",1,2018-04-12 00:07:53.553394
